Rank,Wallet Address,Buy Count,Sell Count,Total Buy SOL,Total Sell SOL,Net SOL (Modal),Sisa Token (Net),Realized Profit USD,Balance,Tags
341,Fojm3k9ozneJoMK7DowE7QoEHzyuwKni27JXihjqcVS5,1,0,0.0439,0.0000,0.0439,64505.23,7.75,0,"gmgn"
342,E6SPtMXRz6qJKnVwMF8KCRTHzeAhao3X732ZE5PexDBm,13,8,1.0646,1.0209,0.0437,193891.91,22.59,0,"gmgn; paper_hands"
343,Gz9ofEXegkbSJ7L4uH9eHgFuKLAZWJu84FPSF16ifpzn,1,1,0.2657,0.2241,0.0416,0.00,10.93,0,""
344,CRuBSPuyv8cFMQPoGAhZHFFzyFCMphnGcWx8NsGFCRen,2,1,0.3529,0.3116,0.0413,0.00,-3.49,0,""
345,7LHCRGVB5A1L3ofbZCJEkZtSWiyZhsHierLAziWdKEVu,1,0,0.0408,0.0000,0.0408,56197.43,41.86,0,""
346,2LsypdLpNwWiC8N5P1Ut3e1hEdv3aKRiiM8VWGMc6XVJ,3,3,2.1935,2.1531,0.0404,0.00,70.99,0,"smart_degen"
347,Dw3gyfjehZ4HMa6ZXS5tFRrLE8pgWQv6zuaqQzxeVsuC,1,1,2.5050,2.4658,0.0392,0.00,-9.15,0,"trojan"
348,Gi8jBgJ5cgVuKYbUha8mXrEoAMKxYRuanBdBqBgPZkiH,1,0,0.0392,0.0000,0.0392,82197.47,91.51,0,""
349,5v9z3izYQS638mrza45yDFuNLywLr5LJFf8mZohs2KLv,1,0,0.0390,0.0000,0.0390,88143.18,14.29,0,""
350,Dv4S7vSgzDCbxm1AEH9j7fAHbTEkr8LrYCZE95BiPuTo,1,1,0.0990,0.0607,0.0384,0.00,18.29,0,"bundler"
351,A8ssdwHpPmitNc7o9p2qLpNywTz3Qh4KGc5L4MCwcYtf,4,3,0.2655,0.2274,0.0380,98.39,-15.27,0,""
352,EahTQaCc2s4Ckv1Mom5yQfvRqewtRPLnzfF3gRtDix8,2,2,0.2224,0.1850,0.0375,0.00,-5.16,0,"paper_hands"
353,BV66b15pZ8vUJV86MVopcDW5uY26mnvnkFnQ8XyUpiHv,1,1,0.0990,0.0627,0.0363,0.00,1.74,0,"bundler"
354,7mQ84WGRZpgJ8et6AmpgHAUQKxWUpeifobUZv2TjJH7g,1,0,0.0356,0.0000,0.0356,68712.71,-0.13,0,""
355,56mkeRdD9o8rPHPg9Q3Ud98dGpfmJAt8NVkc14PQZSFg,1,1,0.2195,0.1849,0.0346,0.00,0.59,0,"paper_hands"
356,7rE2VUtgQSHJgy77XhRAnzyzQhU7Ax8GSMnejioaZcbB,1,0,0.0343,0.0000,0.0343,71801.37,-5.19,0,"trojan"
357,rK9Ty3kCAoeyW4AHz6gGZsn5tV4KQ7VLhMKn7MwVBqo,2,0,0.0340,0.0000,0.0340,71509.46,6.00,0,""
358,8Rdj2Jzepj7Fkf4EEP8KP1i7LnQqY4iTGKH13C6Hegq5,1,0,0.0322,0.0000,0.0322,50515.19,69.15,0,""
359,7U2mAxhae8uw8HvwJrXx44sqxeEDKA1aMC6CmJQgtfc6,1,0,0.0320,0.0000,0.0320,72832.74,24.75,0,""
360,BG9thmQ8BrzfNUiovGqAsTiRv2zU9MF9jo46qqoP1o8L,1,0,0.0297,0.0000,0.0297,54066.23,15.49,96087.618633,""
361,7hKFbEJ3un85tf4M7HpRFBSuDnZtqiwM1pmJBb3F3rBz,1,1,0.2671,0.2376,0.0295,0.00,3.93,0,"trojan"
362,6TpjJkgJ3Fj4Mcn7oaQA3jsPz2yqdPehFbHe7N2t16jj,1,0,0.0289,0.0000,0.0289,46054.79,71.75,0,""
363,2zKQHEtDfA9GDBPPwzp5y95jYusdRtKyXAUEc2FdN4Qg,1,1,0.0984,0.0698,0.0286,0.00,-2.65,0,""
364,CwwzxSuQkyUDEAtefe8ZWTKDtJaSNGcFTryopbEsUU1U,3,3,0.4900,0.4618,0.0282,0.00,17.04,0,"bundler; paper_hands"
365,2SBWwyq7JpJ2BKMEfG4H5AUsV1LHkqVkh8ZsPSUUmKhb,1,1,0.1455,0.1175,0.0280,0.00,-189.20,0,""
366,46avNRFPyP4fs59t4FvfDFi5qMMojqwgFDP9txAG2MiQ,2,0,0.0272,0.0000,0.0272,26680.02,-749.88,0,""
367,22oFdbsYiDGTTqEmzbZbTjoWXooSPyC64UCQmbZrB9Gg,6,3,0.1369,0.1098,0.0271,5884.15,10.31,0,""
368,STorreSu8X6yPLmiEScNHSGDinqV7j84hWjmvH9SPwk,2,2,1.7310,1.7048,0.0261,0.00,518.07,0,"bundler; paper_hands"
369,Af1KBowT8kiSExQpGJPd93brafL6epgritferfzys6B9,6,3,0.8317,0.8059,0.0258,0.00,107.61,0,"paper_hands"
370,2iway1dPifCCmntDuTxbsQunwDoK1fcczXSMWpbsjzdn,1,1,0.3137,0.2880,0.0257,0.00,-7.43,0,"fresh_wallet; gmgn"
371,2nENNWPvBickxym8en5ZziezDLD4dcmVyZbu7WFv5VeV,1,1,0.3297,0.3043,0.0254,0.00,631.43,0,""
372,FJwDHKZvdWw3grZCraEpFYG39atTzmqeMYj8PdVNbvjw,2,2,2.1732,2.1481,0.0251,0.00,24.67,0,"gmgn; paper_hands; bundler"
373,3MpcPmyo1AU4m5TfHWt6zC5T4QsDxz21EpQrEpphpDW9,3,1,0.2984,0.2735,0.0249,-2115.71,-2.62,0,""
374,3kYrKeXhU4dozhGVFZ4MgpPBTZTb4RuztvbCRM6fY4wk,1,1,1.7824,1.7575,0.0249,0.00,-3.00,0,"paper_hands; bundler"
375,GQYgsZRp9Fy2vKruzbYj2Jc2pp7XrLfspKE1o9HGouoe,1,1,0.0492,0.0245,0.0247,0.00,17.37,0,""
376,ATzEokMxY2UqbvwrYnZ9pob76sQGhvugRBH2vMCNjqRk,1,1,0.0909,0.0668,0.0241,0.00,-2.13,0,""
377,EywtLmQfj4GKmMB8Z4ymYKxDsy2pDGwpK5bJqLq9rzVP,1,1,0.4901,0.4672,0.0229,0.00,-2.01,0,""
378,5wETpSz2bULEnh1h2PmDXkk46w3eYMw46xMZPTbcSTPK,1,1,0.0982,0.0754,0.0228,0.00,-2.02,0,""
379,9dyVAPCdEbLHTTvtx1WMMSwZuE9sfp2ZhqaJnYSXxyjt,1,0,0.0227,0.0000,0.0227,43122.65,5.61,0,""
380,JE3qTW4CqRBQvijTfM2fTRfPg9d9irJ9Muoum21g4XEG,1,2,0.0461,0.0236,0.0225,21572.87,3.98,0,""
381,CYQN67XLg7YZDiqx4ouDDwUjGeAPtqcUTT44cHvNPhTh,1,1,0.0484,0.0259,0.0225,469.55,-1.88,0,""
382,F79YVn7VpPPiCKXzFomstVraYsLNnjjD1zZFigNu5dp5,1,1,0.0244,0.0022,0.0222,30989.83,2.08,0,"diamond_hands"
383,3zKW1AbiRsGk853Wa2c7QkF8A8JPrFuD96RctQT6bsXn,9,5,0.1775,0.1556,0.0219,2770.00,11.32,0,""
384,4CqqydEX1CjNZK8fomfUk7U9XTppBhrnqyi63U7JVLyn,1,0,0.0218,0.0000,0.0218,16823.26,0.37,0,"axiom"
385,DPASAYtyBqnRidSA7J1GQAFZ6UW6a2Zp3zK1RLP4t5MC,1,1,0.0887,0.0679,0.0208,0.00,15.01,0,""
386,Fazv9oaRwyD8YDiJz4NhsaztbnDXqp2RfVh7dwV6BhYo,1,1,0.0989,0.0787,0.0203,0.00,-2.06,0,"gmgn"
387,52oc72vjNbpUhF7jNE1pPAvc17JwBTyxybFp3u7PvetG,3,3,0.8041,0.7840,0.0201,0.00,53.31,0,"sandwich_bot; paper_hands; bundler"
388,H12fFKy5WRx1eYrpKpWBwgUqRvJuAdWTgevPNWvcQQtk,1,0,0.0198,0.0000,0.0198,45317.27,15.77,0,""
389,5hiiMugYNkYGmx8jR7RGLGJtgvTVxLteJtYbg6UbyJ2p,1,0,0.0197,0.0000,0.0197,47635.19,18.50,0,"gmgn"
390,Boq5gc1fqiX2SRwcPnswzH6WkT7RhWS7dX6SzG9c8hWb,1,0,0.0197,0.0000,0.0197,42450.37,22.35,0,""
391,Dqa7XfdhMB2xPEH36yoJd78xcxfshMt3dQBkihFiC3Pd,1,1,0.2348,0.2155,0.0193,0.00,-2.94,0,"paper_hands"
392,2pj1HjUythD324uqziqbzxEcUVWoSeAMSbcbWMRd5Aff,1,1,0.1102,0.0912,0.0190,0.00,20.62,0,"trojan"
393,krBqyvseG2jJXbF9GPoyoo571YHQYEMz8z61T6TSNHt,1,0,0.0188,0.0000,0.0188,24266.67,4.84,0,""
394,B2pxhqmAMkBjvUtg1NhcQQJif8AuEuNHtpSTGDcsrq6T,1,1,0.0495,0.0310,0.0185,0.00,26.19,0,""
395,GCwV43r8YGuM3JdPh1EG2HCvP5zUVJHvraZThwa23yPY,2,1,0.0299,0.0114,0.0184,13438.48,-11.88,0.000001,""
396,6xU9nD7F8KSxG67hcvpsj6aXDtExpSyoEiWuXBrs97tj,1,1,0.1610,0.1426,0.0184,0.00,-6.46,0,"gmgn; paper_hands"
397,8fcpKabenaFrm53uB2jaMk9vpUVHa626KKcSYTiTCAf2,1,1,0.0647,0.0470,0.0178,0.00,63.51,0,""
398,3SNK7VufKbhaZ2uH2VWkrCZCdbtZaY2BXj4KYp3WdGWx,1,1,0.0396,0.0225,0.0171,0.00,-2.11,0,"paper_hands"
399,52kvWEzRXTaoSv7py9xnQvYLVG7cfsiJv7ZkUz7MhgnG,1,0,0.0170,0.0000,0.0170,13401.20,0.92,0,"paper_hands"
400,4fEoeaAqnsB3kKqEnkcfXxZsj3yaSFVycfF4w4CJ5atb,1,1,0.4904,0.4735,0.0168,0.00,157.57,0,"axiom; bundler"
401,4LQ1aMgYWugzLRpxLXsKG5BMBTZbkbkXBsQHJh6HjhgL,6,5,0.2555,0.2389,0.0166,1283.78,0.23,0,"paper_hands"
402,5Mn7AM5c5A67Gb8whJHiyDYbUGawi6bfoANV1SFSBybC,1,1,0.0490,0.0327,0.0163,0.00,2.75,0,""
403,A2PYZNYgyDt2pWKJfTADUZTJqsjq2KMDkhWeD16kRUWn,1,0,0.0161,0.0000,0.0161,21272.55,-1.55,0,""
404,7vHVKpH2VJ3WaTJyG12cbkgW5A9rbrctcYGCqS1RVM5z,2,1,0.0161,0.0005,0.0156,26694.21,2.90,40000,""
405,5osRVjinCY88B1435xi5qtQBQxwh9uLFbfX77wzPpkPy,1,0,0.0155,0.0000,0.0155,33880.67,5.29,0,""
406,CXUbkDJcxjjcvVK4dkFdU9RyNy8FKchaEcHcrNeHuzZu,1,1,0.4607,0.4454,0.0153,0.00,109.93,0,"axiom"
407,81dJQe63d1Zt57WtEGtLE64Zkj6vFpN62cMpVAWeqg3n,1,0,0.0147,0.0000,0.0147,31501.05,1.46,0,""
408,5m5LuxdsU8ZhbmVFokQfu6WkB5TCR6vSSKcHCvKbDVFx,1,1,0.0296,0.0150,0.0146,0.00,29.76,0,"paper_hands"
409,DaZ8Q4AxWKiahMpLvDWg62fNmmTiVmCawJQknyVfd2nZ,2,1,0.2648,0.2507,0.0141,415.42,-1.25,0,""
410,EKo7JzmzBHWNkZZDnVkSJ7ZrjJaMf1gnstpDzTvT4h9w,1,0,0.0139,0.0000,0.0139,21384.15,0.00,0,""
411,BnzR3585JFQPvneUgn3nnK2cMsHjYAbEzm5fSAj6N3BS,16,7,1.0322,1.0183,0.0139,0.00,24.79,0,"axiom; paper_hands"
412,6JmoaF8irPW3e8icKSVVdEP6M2d5HiaJr4ZcTAgBkepZ,2,1,0.0531,0.0393,0.0139,15743.01,13.93,0,"gmgn"
413,GrxAsFaVQxMFN6Z1v4VKVpmnjhFJ7LQDSibRYhc3dR5K,2,0,0.0138,0.0000,0.0138,25795.44,17.06,0,""
414,9eXGRLBdY3i6V7T82KJ3zwk5cWvx7UKpbansZsTxi379,3,3,0.1162,0.1028,0.0134,0.00,-1.15,0,""
415,7FEpVUNxLF5NyQMmaR1JNHmot6hq29gDNn9cwz38cf4v,1,1,0.1436,0.1302,0.0134,0.00,-2.38,0,""
416,G6c54hCb6pj3abRRhJvSPvuL6xynQaA33nsT5Z7gGyQA,9,9,0.0890,0.0765,0.0124,0.00,-2.99,0,""
417,yZwodMFYRxokX13j8ZrUCdTE7miHFeP8WdurnuACee8,1,1,0.0980,0.0863,0.0117,0.00,-1.19,0,"axiom"
418,2oa1bTa2xyNycRL2WNvYFocPmP1gikXBbG8rLpaUT3Kr,1,0,0.0116,0.0000,0.0116,18621.04,0.00,18527.939145,""
419,CkZ6omUCH9VvV6kEJNh4ASrufgGPt3BPfECSUKQqHehf,1,0,0.0115,0.0000,0.0115,21341.94,9.10,0,""
420,3Jirqaqv6HaKyWrAVYuRvW9hePXJiMPQpUzmCmXwhNZR,1,0,0.0115,0.0000,0.0115,22595.14,16.59,0,""
421,83eiM5tAYjnnoCottUShDCyWTGrfpLhEXKR4q1DHqUA9,1,1,0.0229,0.0116,0.0113,7221.04,11.22,27159.470361,""
422,AjQDrSbaPcP51z4hG7EaBqeRoGdfZ7PaDahVMPtbbhBF,1,1,0.1978,0.1868,0.0110,0.00,-0.93,0,""
423,BsZmygeqiFjrB5c3Fjyvk2H5V8aempxd5VqeJurS6ygv,1,1,0.1018,0.0908,0.0110,0.00,69.47,0,""
424,HyzUskGcipxa4AHkLsFcg6hMAToJFuxybMFCm6kwLx7B,1,1,0.4452,0.4341,0.0110,0.00,2.95,0,"gmgn"
425,CSYE3v3SZ8bJQfiXsBfk9zbBgCtYEYr46qcJCBYDZNdV,1,0,0.0110,0.0000,0.0110,21215.43,0.52,0,""
426,Bnp5646eCohSKvBrVeKKWVes6fo2kye2fRkPAbLkDrFx,2,1,0.1484,0.1381,0.0103,0.00,-1.23,0,"gmgn"
427,32PKgjWLoEvezB4XByumsZU3D3LrvVERs2KMnmKQNxMY,1,1,0.0693,0.0592,0.0101,0.00,-0.98,0,""
428,HWyUCxFs2QcUGAVBHHbbqwaC2QmRJF4t3L3dnGTyTTKC,1,1,0.2475,0.2374,0.0101,0.00,-1.19,0,"gmgn; paper_hands"
429,6nXyhzdBRvaTtv3DqfuLVk39M7VLNSddDWV4NV47rDwm,1,0,0.0100,0.0000,0.0100,17561.76,13.10,0,""
430,4HKxuU8GSB8dvALXxtDjx5zdEavGY6is44XRozkh9teW,16,16,0.7897,0.7798,0.0099,9731.56,17.21,0,"paper_hands"
431,5hdj1WKQnwpiWAFb4eTXz6exNZWR3QaDLaPAou4EYSBx,1,0,0.0099,0.0000,0.0099,19993.25,19.57,0,""
432,kSzENL5ZziNqaHWvxDuNUongNduxoUNeh91xv2kx5pM,1,0,0.0098,0.0000,0.0098,15270.30,5.30,0,"axiom"
433,HwqWoDj8q73G3mxcodHBMzYYxcQTiv4nGCDQZwmepU7S,4,4,0.5757,0.5659,0.0098,0.00,7.40,0,"paper_hands; bundler"
434,6EeaQGco734a4iKXPV6YofXhP2f3Hbo7SMKPD2PUejeS,1,1,0.6893,0.6796,0.0096,0.00,-1204.20,0,"bluechip_owner; diamond_hands"
435,JAXFsHdxVy1MLv8DgFJGURBDx4Z1PVkbMmL6KnAgWPuy,1,1,0.0594,0.0500,0.0094,0.00,0.05,0,"gmgn; paper_hands"
436,4ADRBpZFfaHEVeTQ8KYW4qNB2RLnDTMcHXgGrczyYwn4,1,1,0.0495,0.0402,0.0093,0.00,-6.64,0,""
437,7NtsYS1hEuJrbKcqFofASjFNJHwtMW83E5NLKMDvm6G3,2,2,0.9478,0.9386,0.0093,0.00,-35.31,0,"paper_hands"
438,DvfgGaebpqq4eR2656qahkcgm9bqK1XewiCMPyfHCNRr,1,1,0.0588,0.0496,0.0092,0.00,-0.80,0,"axiom"
439,225Lxs9Kv5ZUkGyKmTNma1TkzPssY3JM1ThPNwdEcyzn,1,1,0.1266,0.1174,0.0092,0.00,5.65,0,"gmgn"
440,7iSYpScYjVXKNTs5maC23GRgYL9qTcvJK67rru2ccxJF,2,2,0.0594,0.0502,0.0092,391.57,-1.74,0,""
441,4pRk3wfgQ6tdUzyLaa2HHZPUPQ9Lx8D91EBKN3uhiGLn,1,0,0.0091,0.0000,0.0091,14698.82,0.45,0,""
442,Hpar8AiBYjnu5M3RbN1i5nRckqbCi5QcV5UfJj5oNNu1,1,1,0.0495,0.0405,0.0090,0.00,-0.91,0,""
443,69UrtF7gjmBmr7o32vWjecvxcwsam8f7HwPdosptbaqT,1,1,0.0248,0.0160,0.0087,7093.19,156.23,0,"bullx; gmgn; diamond_hands"
444,JNNVn4NLFGy8e2fePhFEpLEwyYtypCWDZnYDsbkkNQQ,1,1,0.0297,0.0210,0.0087,0.00,-0.74,0,""
445,Hbp4rrhkVbP3ZLvRXWEv4VuGc9yhnsJgfmCZ7mHdKxZc,2,2,0.0735,0.0651,0.0084,0.00,17.64,0,"paper_hands"
446,7rd5aG3yACysQDpwVpLqMHvGGeCnt81Xgq6xm26wnDBq,1,1,0.0098,0.0014,0.0084,15019.93,-3.46,0,""
447,8nNrw1QyNBH3F5eLUBK6MKVPz8ZgpBuFQk21VeQpwguB,1,0,0.0080,0.0000,0.0080,15004.59,4.56,0,"trojan"
448,3LQS945z9Jytxaju5aKQuvqz8Sjr46D5niQ6utZ4jnUx,1,0,0.0078,0.0000,0.0078,16372.70,10.31,0,""
449,8SgXfRmTFhxZUkp2NJVKhPyKSDh7uyp4iNghJqToFfAJ,1,0,0.0070,0.0000,0.0070,13995.72,0.00,520116.194094,"bluechip_owner"
450,3wCF6L4oihF5UzFjthUuGzF7Y3tupJ7KxkbVRSgdw4eA,1,1,0.0495,0.0427,0.0068,0.00,-0.59,0,""
451,Hos7k3S6n1KxrjQPMkWysnF9gnwpLAs6U5qfWrxKPnYy,1,0,0.0067,0.0000,0.0067,13283.62,0.11,0,""
452,9Ry42kPY9BeWnPF4dfC47FrrpeJ6SefSe5eZxrF6hu5y,2,2,0.0989,0.0924,0.0065,3479.80,5.42,0,"paper_hands"
453,9k3jgo6nyviUzDbSGxqwog6C6sCe17f4sgAU4YxY8qvM,2,0,0.0064,0.0000,0.0064,10532.77,0.00,0,""
454,AJEH6ueHes53HA9YcG61TmEmK5imniu4FZDytZo95CKJ,2,2,0.3960,0.3900,0.0061,0.00,-23.86,0,""
455,PXenUBJECUj8TBSNMZ8H6zXS7JLQJkpRRtLd79yiJP6,1,1,0.1683,0.1623,0.0060,0.00,-0.65,0,""
456,6pfsAuwyEffbrCXiqsUmK71oGW6t36oesxEnuLJjWSWS,1,0,0.0057,0.0000,0.0057,7445.60,0.16,0,""
457,Gc924SGCdUnCopxJdfT6TGWG2q5ei6AKeXM3wSYPRFxN,1,0,0.0057,0.0000,0.0057,10103.17,-17.16,0,""
458,BDqDGaPUWvd6UkEUvSoSCHSxrPkmmLYq96Lzzh5CHhjp,8,6,0.8014,0.7960,0.0054,-80021.56,-35.79,0,"paper_hands"
459,A62XWNy7ctsCtw7AtTovEHicR58kKvX95SwBBmntQCvG,1,1,0.0984,0.0931,0.0053,9331.68,1.77,0,""
460,6QqGpYfnMnvhVJdmNY3zKB77MaL3fNoudKkd26ZmRcyS,4,0,0.0051,0.0000,0.0051,9397.41,16.73,6011.055741,""
461,4isLEdGPvUtHejKdypHgxM6KjcgRKzqGdi8FgFTC4d7R,12,11,0.0344,0.0293,0.0051,9705.68,-0.04,0,"paper_hands"
462,7Jng2yjUkt1wQBL86PvRUHoZ8EuVub2co8X6GJ9pqqfL,1,1,0.0523,0.0473,0.0050,0.00,-0.92,0,""
463,FwDCRMjifASbD2dPiDiP1hHpYc4eAyHkLvB31XodF8fC,1,1,0.0111,0.0063,0.0048,0.00,6.34,0,""
464,CS5Cc63TvdSH1ULniqu9RQwEwwU3KSv3R3uVGQ9LpYy5,1,1,0.0506,0.0457,0.0048,0.00,-0.55,0,"paper_hands"
465,7o1b9Pg2YW2hVRAG6PBRjjCGyh9YbnPEXCmWct77fNFC,1,2,0.0198,0.0151,0.0047,6714.12,4.35,0,"diamond_hands"
466,G997psqnoXBkorTPpyJfLwt4ZUxywijQJEQLBvBuNd2B,1,1,0.0967,0.0919,0.0047,0.00,71.45,0,""
467,A7vqKKyrbJeLqucuGGwFwMBvxMGLk4dyF6soi6C6i2Xf,1,0,0.0047,0.0000,0.0047,8708.00,1.50,0.000001,""
468,AEqDtR87JwjaxJc7iNVG8r9ozmVmPEYvvYapkePzjRKF,1,1,0.1609,0.1564,0.0046,-636.73,-10.10,0,""
469,A7G3JEg2GM3tJnPwXcLjWjAUsuswFL313D7eacF3F6ef,1,1,0.0506,0.0465,0.0041,0.00,-0.45,0,"paper_hands"
470,FhkVrptsHqikZNjwxJYmk6mnkXPJYnPqwTEBDRrJ2zpy,2,0,0.0041,0.0000,0.0041,4816.34,3.85,0,""
471,CzoCpUGj55cf6Jzqr8FJcTkJk7RUdJj9L1tCCzWAfRn6,1,1,0.0982,0.0944,0.0038,0.00,-0.37,0,""
472,FUNUhwuwNyxxzn44mEkiXH1bodmAe8XbJKmt89uuBoJK,6,19,0.3327,0.3289,0.0038,3723.30,-2.00,0,"paper_hands"
473,9fkm66JRdBrSuxUa2vHtrXArP5zpbHnkE7AgAAV755uf,2,2,0.1039,0.1002,0.0037,0.00,-0.56,0,"padre; paper_hands"
474,35rUaEHJBFoGS4tcQTzBQi17uHTYbQ7zMuBGiiXsCwiC,3,1,0.0268,0.0232,0.0036,-23009.55,5.43,888737.858213,""
475,4JrJEkYKaL5uLJWoeSAXTJq5EYdXeAGWHneqKFGgoBXg,1,1,0.0377,0.0343,0.0034,0.00,1.70,0,""
476,6nzXxkSZ6ny82ScZuNkZ8NVioPzd1ZdWTwBzhwbXdY59,1,1,0.1503,0.1470,0.0034,8928.65,0.11,0,""
477,D9KLXaiHzqAtPjhoazMC8zX27asZv2BHMuJeRMYBTQQ5,1,3,0.0429,0.0396,0.0033,75.50,-0.30,0,""
478,2daZ6Zad9HBWGX6TDsRsPwXBgUZKTd498FY2Di4KipC3,1,1,0.2376,0.2343,0.0033,0.00,-0.32,0,""
479,8XL9s6fsnetUn4UUFx9T3XBnfqVkYsfJTkh4gnNcj96B,2,1,0.1303,0.1270,0.0033,0.00,-17.54,0,"trojan"
480,Eaugki8zN1wXrvP6LQX6dFiTHcafKBeesP5f44mrRNmA,1,2,0.2497,0.2465,0.0033,0.00,-0.38,0.000001,"gmgn"
481,Bxupeuen7xwrji86gPRB1aWVrm7RBTFnP7wRuuotoBZG,1,1,0.1961,0.1935,0.0026,0.00,-35.40,0,"axiom"
482,5Fc7Q1EpPVnhgeUw2fYk8N2jGK9kaa5Pi7MH12CuyRPF,7,6,0.2208,0.2183,0.0025,0.00,0.09,0,"paper_hands"
483,GjLqX7Vbh4kP1965f1uAp2G5EGEwDNgdBRZ1zu3Nmrb3,1,1,0.0148,0.0123,0.0025,0.00,-0.39,0,""
484,Fh2oh56ENf7tSvpScC7vfVuCP3DUY6u8i9UYkKKisKQT,4,4,0.2020,0.1997,0.0023,0.00,-0.86,0,"gmgn; paper_hands"
485,3YY4KP9HdTeiuR9KyGP49doLj11RD4cAgUccoYH5keto,2,2,0.1980,0.1957,0.0023,1498.97,23.75,0,"paper_hands"
486,8PzgJg14UBggP3oJZAiVbwN8pwCoPuVBfdiugfbFUH8r,1,3,0.0274,0.0253,0.0022,18145.47,14.42,0,""
487,44Rj5DvAUhmUA1samZDpo6rCx9hvbBhSAQ9rnUiYJWe4,1,1,0.0495,0.0474,0.0021,1756.14,1.84,0,""
488,BRG1Cofk9X6V5TnTUQjqdcQTvzaJhUa1xKtp4kZ3KzCH,1,1,0.0197,0.0177,0.0020,0.00,-0.18,0,""
489,E8m1i5CUwm88GRYmC6kuSecjAnoBPGPvBcDVkYvSdokB,1,1,0.1678,0.1658,0.0020,0.00,-0.19,0,""
490,8KRhuFRgq6upxsLaTTzAKaNGT5ntxAaTbFhzuiEvJ1XC,1,1,0.0445,0.0427,0.0018,0.00,-1.82,0,""
491,8Vr6wa4fXsFA1ZEFxDNZaenp5Cky1VDmhLDtyGLtGDyH,1,1,0.0495,0.0478,0.0017,0.00,-0.15,0,""
492,tWKbihdL8inCGTddYRxUdeMrwZSHidV9teqSNg31WPf,1,1,2.4505,2.4489,0.0017,0.00,1311.42,0,"bundler; paper_hands"
493,8iMy2N3GtYPxcj7TET1GaF3yUTCes7oAnriCsEgHkjje,1,1,0.1150,0.1134,0.0016,-4.11,461.13,0.319684,""
494,EYghhfaHsgRnJRvuGSTSDZ2VLXA6WENrtkeD4LUGbkPA,1,1,0.0049,0.0034,0.0015,0.00,-0.10,0,"paper_hands"
495,7nkn6EyFSs3ArxXWBh9ruqijc9vcRU9ebwmJpEWbiRAh,1,1,0.0228,0.0212,0.0015,801.42,-0.65,0,""
496,HVxLEi7khK9SG6hXvVmXaqaFfgRDYGuPZYEESx2kw3T6,1,0,0.0014,0.0000,0.0014,3095.34,-0.31,206.540992,""
497,945GwtwhQFjeEK62eJYBWSfFMouPToz6dKXRmxUiUrsB,4,4,0.0114,0.0100,0.0013,0.00,-0.15,0,"paper_hands"
498,H59Xsw4JaEHnYQDZqWvxrSunfXMRkuQjJywDbczRFBwt,1,1,0.0496,0.0483,0.0013,0.00,0.78,0,"paper_hands"
499,G5GP4138dUJQr1foxfhGsB7upDZ5nYW74CcFVLo1p21N,5,2,0.2226,0.2213,0.0013,-0.00,-0.61,0,"trojan; gmgn; paper_hands"
500,BG2mHAaqrEVwYCW2xhhZy1fbYqBzVR7UzG8GthCU9bYQ,2,1,0.0023,0.0013,0.0010,1842.05,0.01,1811.209269,""
501,Bp8Rcp4nQ2Sxn1nB8uzHfL3SJMtytauA5z9M7MNE4Rb1,13,13,0.0247,0.0239,0.0009,0.00,0.14,0,"paper_hands"
502,B4PG7pLceYp65DpmR6RVnKGjWXgkVTdJm3cXbwnBXXnJ,1,1,0.0092,0.0084,0.0008,0.00,-0.08,0,""
503,3myx3v9juXx5p1eWrRinreDwiW92RcMa6feyPqvgEFPr,7,7,0.0203,0.0195,0.0008,0.00,-0.08,0,"paper_hands"
504,CaNrzvWmHpA79D4ZFyVDA7inJVWUi1V1CzTtcAUuBCvy,2,2,0.0990,0.0983,0.0007,1296.39,-2.93,0,""
505,2agbfoB2aAKX5LoCHwYPBvNjw8EKDGxX98da7LwmsqMP,1,3,0.0235,0.0229,0.0006,201.75,1.13,0,"axiom; paper_hands"
506,4FjpmgTnxbQaEXL6baUtU3nAWjApUywVbxNJj7X9CBDZ,1,1,0.1372,0.1366,0.0006,0.00,-0.24,0,""
507,8LUuVFLjaK94d43sbZpYC6MJnnG76nmQ7658CUqY6DeS,1,0,0.0006,0.0000,0.0006,1372.66,0.53,0,""
508,3X1JCQmVs6ogaNwvAV86W3zv5P5Bzg34T23pHxtrCsBH,1,1,0.0396,0.0391,0.0006,-0.40,-1.91,0,""
509,5Qb37QC8Z7Zc9NuSi9EndUcbsbpL27M55ThrZdVqGQok,12,12,0.0119,0.0114,0.0005,0.00,-0.11,0,"paper_hands"
510,FCY1k6qLoTtaWdQvcVvnVJLFqEJG2SJjT28qdiJyWrwY,7,7,0.0069,0.0064,0.0005,0.00,-0.05,0,"paper_hands"
511,6qEuFx2kduYGGUVAfN6TwWxpVavn6NrW5pNVMUnwX4TG,5,5,0.0049,0.0044,0.0005,0.00,-0.02,0,"paper_hands"
512,4viNBB4cyJxngMWkcnBbMaBmNUq2Q7JMw1t6tjY5tYfu,1,2,0.0117,0.0112,0.0005,0.00,18.05,0,""
513,CZWweZyBS65pueerhWvXDsBt4qNi6RbLRCWDDsb4RxeL,10,10,0.0099,0.0094,0.0005,7.71,0.03,0,"paper_hands"
514,EvWXgspRo1BA38A83Dfy3GXfVrJpympPaUtTZqXhjFpN,8,8,0.0079,0.0075,0.0005,0.00,-0.08,0,"paper_hands"
